交易ID,E_gen (kWh),E_cons (kWh),时间戳偏移(s),有效性
3303,215.9,189.7,6.2,有效
3304,330.2,299.0,9.9,有效
3305,166.1,135.9,8.0,有效
3306,276.8,284.4,-5.1,有效
3307,616.5,603.1,0.3,有效
3308,802.2,821.3,-0.6,有效
3309,292.7,319.8,9.1,有效
3310,205.0,191.0,-8.4,有效
3311,599.6,639.9,-2.3,有效
3312,537.7,494.2,-9.0,有效
3313,729.0,698.0,1.7,有效
3314,412.8,427.6,-3.1,有效
3315,905.5,871.2,4.5,有效
3316,510.2,478.1,0.5,有效
3317,536.2,530.8,-5.8,有效
3318,55.9,45.8,8.4,有效
3319,537.9,574.7,5.0,有效
3320,591.3,638.8,1.7,有效
3321,556.4,509.0,-0.6,有效
3322,353.7,401.7,2.7,有效
3323,599.2,642.0,-8.8,有效
3324,249.0,269.7,7.4,有效
3325,247.6,216.8,-3.2,有效
3326,480.1,509.5,-1.0,有效
3327,575.9,536.9,-9.6,有效
3328,672.5,624.8,1.9,有效
3329,605.8,642.9,1.9,有效
3330,471.2,425.8,5.3,有效
3331,604.1,592.0,-1.8,有效
3332,680.8,632.3,-7.3,有效
3333,493.9,531.1,1.4,有效
3334,537.2,519.7,-6.7,有效
3335,442.0,458.4,9.3,有效
3336,442.3,423.6,-3.6,有效
3337,749.6,714.9,0.3,有效
3338,134.1,145.5,-5.5,有效
3339,278.5,291.8,6.7,有效
3340,309.9,293.1,-2.7,有效
3341,327.2,371.0,0.8,有效
3342,88.1,113.5,-5.6,有效
3343,398.7,436.3,-8.3,有效
3344,197.0,192.2,-8.3,有效
3345,584.4,536.2,1.1,有效
3346,574.4,569.8,8.3,有效
3347,554.8,518.2,-0.5,有效
3348,422.0,397.9,-2.6,有效
3349,328.0,321.0,3.1,有效
3350,362.9,318.2,-2.6,有效
3351,724.1,737.4,7.9,有效
3352,403.0,358.2,7.5,有效
3353,437.9,414.2,-0.3,有效
3354,468.8,475.9,-4.0,有效
3355,504.3,518.5,-4.4,有效
3356,546.4,546.1,-2.2,有效
3357,484.2,442.4,0.3,有效
3358,333.2,320.1,-2.6,有效
3359,949.3,919.1,-1.9,有效
3360,390.9,412.2,-4.6,有效
3361,184.5,202.6,-8.3,有效
3362,767.5,780.5,2.4,有效
3363,497.3,539.4,2.7,有效
3364,668.2,627.4,6.3,有效
3365,594.6,621.7,1.2,有效
3366,138.0,140.7,-7.5,有效
3367,204.6,244.4,-0.9,有效
3368,490.6,509.2,7.2,有效
3369,430.4,459.4,-0.3,有效
3370,114.5,104.5,-7.8,有效
3371,887.9,928.9,6.4,有效
3372,731.7,692.4,-2.8,有效
3373,376.0,379.0,-7.4,有效
3374,79.1,61.6,-3.2,有效
3375,348.2,310.3,-5.3,有效
3376,306.2,271.6,7.3,有效
3377,683.8,701.0,1.7,有效
3378,309.8,354.4,-7.2,有效
3379,471.3,509.5,-0.0,有效
3380,457.4,414.7,0.8,有效
3381,514.1,507.6,-5.6,有效
3382,320.2,368.2,-0.3,有效
3383,449.2,472.5,7.3,有效
3384,223.5,259.9,3.5,有效
3385,584.8,537.1,-6.3,有效
3386,86.9,96.3,-9.9,有效
3387,258.5,277.8,-4.3,有效
3388,423.2,438.6,5.1,有效
3389,628.6,625.2,8.5,有效
3390,374.6,336.4,7.5,有效
3391,797.7,833.5,-7.3,有效
3392,710.4,739.8,5.8,有效
3393,467.4,450.8,-6.2,有效
3394,383.1,338.4,2.5,有效
3395,472.0,454.0,-9.6,有效
3396,709.3,677.0,-0.6,有效
3397,517.5,467.9,-3.9,有效
3398,366.0,336.9,0.3,有效
3399,578.6,538.1,7.9,有效
3400,478.3,459.4,8.4,有效
3401,446.4,440.5,3.5,有效
3402,760.2,737.9,0.9,有效
3403,568.9,543.9,-3.7,有效
3404,586.6,635.5,-0.6,有效
3405,575.3,617.2,-9.3,有效
3406,280.4,286.3,-8.0,有效
3407,483.0,453.6,7.0,有效
3408,386.2,371.0,-2.0,有效
3409,748.6,784.9,-7.4,有效
3410,616.7,583.2,4.5,有效
3411,647.8,655.0,-2.6,有效
3412,582.2,565.7,6.9,有效
3413,556.5,567.2,6.3,有效
3414,776.4,807.5,7.7,有效
3415,383.2,363.0,-5.8,有效
3416,120.0,123.2,9.1,有效
3417,757.3,788.2,-0.6,有效
3418,414.0,388.9,3.1,有效
3419,729.3,758.4,5.3,有效
3420,339.7,354.3,-9.8,有效
3421,682.6,704.6,-4.0,有效
3422,588.2,586.6,4.4,有效
3423,571.6,526.2,-4.2,有效
3424,631.5,603.6,5.9,有效
3425,455.2,418.5,-8.3,有效
3426,973.9,955.1,-3.7,有效
3427,508.9,462.3,8.6,有效
3428,767.9,723.2,6.3,有效
3429,641.8,630.7,6.9,有效
3430,608.8,579.0,-6.4,有效
3431,466.3,467.4,-0.5,有效
3432,545.2,591.5,-5.0,有效
3433,390.8,370.8,0.2,有效
3434,549.0,585.6,6.8,有效
3435,214.7,198.6,-8.9,有效
3436,593.0,614.6,0.6,有效
3437,610.4,570.2,-4.2,有效
3438,741.8,699.1,-8.1,有效
3439,595.1,595.6,4.1,有效
3440,264.7,280.0,-6.9,有效
3441,735.8,708.4,9.5,有效
3442,416.3,437.6,7.3,有效
3443,567.8,525.2,5.3,有效
3444,600.8,552.6,-3.3,有效
3445,549.1,517.6,9.3,有效
3446,379.8,366.3,-1.5,有效
3447,211.6,163.6,-8.4,有效
3448,763.0,715.2,7.3,有效
3449,636.5,606.4,3.0,有效
3450,710.1,701.7,-3.6,有效
3451,574.1,576.0,-3.7,有效
3452,842.5,886.6,-5.5,有效
3453,618.8,586.5,-4.6,有效
3454,368.2,355.7,-1.2,有效
3455,425.4,463.9,-9.6,有效
3456,530.0,527.2,9.8,有效
3457,436.3,425.5,4.3,有效
3458,449.5,403.2,-1.0,有效
3459,439.8,448.0,8.7,有效
3460,187.5,215.5,4.9,有效
3461,851.6,869.9,-5.0,有效
3462,509.0,526.9,6.9,有效
3463,194.7,232.7,-8.6,有效
3464,753.7,757.1,-5.8,有效
3465,601.5,574.2,8.4,有效
3466,717.3,693.4,-3.9,有效
3467,717.5,725.2,-1.6,有效
3468,919.3,870.2,2.5,有效
3469,517.0,481.7,1.9,有效
3470,647.4,690.6,5.4,有效
3471,250.2,295.5,-5.6,有效
3472,493.5,481.0,-1.9,有效
3473,811.6,847.4,-8.6,有效
3474,663.0,709.3,2.9,有效
3475,412.3,426.4,-1.0,有效
3476,610.8,655.3,3.4,有效
3477,644.2,690.5,0.1,有效
3478,161.3,182.2,-9.3,有效
3479,576.4,551.8,-1.8,有效
3480,281.9,305.2,-8.5,有效
3481,653.2,617.4,-5.4,有效
3482,554.2,515.5,6.7,有效
3483,677.3,699.7,-8.8,有效
3484,426.8,442.5,-9.2,有效
3485,267.3,315.8,9.7,有效
3486,348.6,335.1,9.8,有效
3487,206.0,197.3,-3.9,有效
3488,631.4,644.9,-4.5,有效
3489,511.5,474.2,7.9,有效
3490,254.1,243.9,3.8,有效
3491,640.9,617.0,-0.5,有效
3492,197.1,187.7,-0.7,有效
3493,359.5,384.1,-7.6,有效
3494,508.0,500.5,-7.2,有效
3495,930.3,914.1,6.4,有效
3496,597.2,602.7,-5.1,有效
3497,241.2,225.1,3.2,有效
3498,234.1,231.5,-2.8,有效
3499,427.3,435.9,7.2,有效
3500,643.3,645.4,4.4,有效
3501,903.1,919.4,-9.8,有效
3502,315.1,290.7,-0.0,有效
3503,210.9,173.8,-8.4,有效
3504,525.8,496.3,6.2,有效
3505,478.8,480.6,-8.6,有效
3506,647.7,606.7,0.9,有效
3507,603.4,651.3,8.4,有效
3508,681.6,646.4,8.7,有效
3509,556.2,591.6,-3.8,有效
3510,967.7,1000.0,0.2,有效
3511,348.7,361.9,-6.7,有效
3512,495.2,472.2,1.1,有效
3513,169.4,124.9,4.4,有效
3514,460.5,509.8,-6.0,有效
3515,520.3,514.8,-5.8,有效
3516,537.2,545.5,2.9,有效
3517,517.8,502.5,2.9,有效
3518,436.1,413.8,9.0,有效
3519,567.0,552.9,9.4,有效
3520,148.9,153.1,-9.0,有效
3521,298.4,276.4,-1.6,有效
3522,382.2,394.1,3.4,有效
3523,557.4,564.2,1.1,有效
3524,536.6,554.8,5.1,有效
3525,384.4,347.3,-7.2,有效
3526,565.5,529.2,-9.7,有效
3527,377.1,420.1,-3.5,有效
3528,364.3,352.1,-4.2,有效
3529,903.4,875.9,5.0,有效
3530,648.9,613.8,-6.4,有效
3531,332.5,319.7,-9.3,有效
3532,530.2,531.6,-7.5,有效
3533,562.0,531.8,-2.7,有效
3534,566.3,549.1,-2.5,有效
3535,153.3,168.1,-5.8,有效
3536,158.6,136.1,9.5,有效
3537,696.5,668.6,7.3,有效
3538,469.2,490.0,-8.2,有效
3539,542.4,557.1,-6.2,有效
3540,303.0,289.0,-3.1,有效
3541,558.2,584.3,1.0,有效
3542,950.6,940.7,1.9,有效
3543,130.7,146.1,-5.7,有效
3544,615.6,587.7,1.0,有效
3545,149.8,141.6,-4.9,有效
3546,198.0,205.1,-1.8,有效
3547,721.1,705.6,-6.8,有效
3548,525.5,557.1,2.9,有效
3549,799.3,790.6,-5.0,有效
3550,633.6,610.1,-7.9,有效
3551,173.4,132.9,-3.4,有效
3552,682.9,711.6,-8.4,有效
3553,366.5,383.3,-6.8,有效
3554,615.0,631.4,3.3,有效
3555,646.5,650.6,5.5,有效
3556,631.6,630.1,-8.9,有效
3557,316.8,357.2,-3.8,有效
3558,360.9,397.7,6.3,有效
3559,620.2,635.5,4.4,有效
3560,448.5,459.6,-1.0,有效
3561,438.9,436.2,1.6,有效
3562,129.5,138.9,-6.7,有效
3563,595.0,593.6,7.9,有效
3564,711.4,695.7,-2.9,有效
3565,448.8,407.5,-1.0,有效
3566,467.6,468.8,6.9,有效
3567,396.2,421.0,-0.9,有效
3568,541.8,496.4,0.1,有效
3569,581.1,590.6,-5.5,有效
3570,238.4,258.1,-8.7,有效
3571,742.3,760.6,4.0,有效
3572,441.3,419.9,0.3,有效
3573,317.6,330.2,2.1,有效
3574,442.0,456.0,-0.6,有效
3575,696.6,717.3,1.4,有效
3576,506.8,470.0,-8.6,有效
3577,588.9,562.6,-0.8,有效
3578,676.8,712.9,-9.9,有效
3579,474.2,445.7,3.3,有效
3580,429.6,382.4,7.2,有效
3581,765.7,788.5,1.4,有效
3582,249.4,209.4,3.5,有效
3583,842.4,804.9,7.7,有效
3584,437.1,389.8,-5.3,有效
3585,444.4,472.8,6.9,有效
3586,320.0,301.0,-3.5,有效
3587,419.5,439.8,0.1,有效
3588,474.4,455.9,-0.0,有效
3589,279.5,293.8,1.8,有效
3590,850.1,808.0,7.0,有效
3591,423.8,446.8,-3.4,有效
3592,207.2,174.2,5.2,有效
3593,322.4,277.2,7.5,有效
3594,787.7,776.2,3.3,有效
3595,742.3,787.1,-4.8,有效
3596,193.8,180.4,-3.8,有效
3597,295.8,302.0,-8.6,有效
3598,597.1,605.6,-3.0,有效
3599,723.8,700.1,3.7,有效
3600,272.2,303.0,3.5,有效
3601,320.7,330.4,-3.6,有效
3602,530.6,485.6,5.5,有效
3603,705.6,673.2,1.8,有效
3604,133.0,144.0,-0.5,有效
3605,854.5,874.1,-7.2,有效
3606,166.4,162.7,7.1,有效
3607,155.3,190.0,-2.4,有效
3608,427.5,386.0,-3.7,有效
3609,698.1,663.0,-3.9,有效
3610,320.7,281.1,-1.0,有效
3611,531.1,574.5,8.7,有效
3612,673.0,694.9,-8.2,有效
3613,257.3,217.5,-9.8,有效
3614,493.8,453.3,3.5,有效
3615,324.2,328.7,5.5,有效
3616,478.4,435.5,2.1,有效
3617,617.9,655.9,5.7,有效
3618,458.2,470.6,-4.7,有效
3619,584.5,598.0,-9.6,有效
3620,395.6,372.7,8.4,有效
3621,688.1,651.6,-8.3,有效
3622,370.9,370.9,-2.6,有效
3623,326.5,349.2,4.4,有效
3624,542.2,564.2,8.8,有效
3625,411.5,437.8,7.8,有效
3626,332.4,363.1,2.9,有效
3627,328.6,321.8,1.1,有效
3628,440.5,474.0,0.3,有效
3629,691.9,695.8,-3.2,有效
3630,463.8,496.2,-6.0,有效
3631,529.2,527.0,0.7,有效
3632,596.9,593.0,6.1,有效
3633,743.5,701.0,-9.6,有效
3634,784.1,808.5,4.6,有效
3635,528.4,520.2,-4.8,有效
3636,175.6,198.1,-3.1,有效
3637,487.1,484.3,5.6,有效
3638,725.1,675.5,-3.7,有效
3639,589.9,590.0,-6.6,有效
3640,553.7,569.8,7.1,有效
3641,483.9,523.2,3.7,有效
3642,413.5,377.9,2.1,有效
3643,370.6,365.5,4.6,有效
3644,663.4,616.8,-2.1,有效
3645,596.6,555.8,-1.3,有效
3646,396.7,432.5,9.2,有效
3647,363.1,322.2,-2.7,有效
3648,310.3,350.2,-5.8,有效
3649,416.5,389.2,3.9,有效
3650,47.5,4.7,3.1,有效
3651,620.7,604.7,-5.2,有效
3652,480.9,463.1,8.8,有效
3653,548.6,517.9,8.8,有效
3654,352.7,325.7,1.5,有效
3655,569.2,523.3,5.4,有效
3656,664.4,710.0,-5.6,有效
3657,348.1,306.3,4.6,有效
3658,432.3,436.5,-8.6,有效
3659,783.2,826.0,9.2,有效
3660,510.7,498.4,-8.3,有效
3661,665.2,617.1,7.9,有效
3662,644.6,653.9,-8.8,有效
3663,652.1,653.2,3.9,有效
3664,596.5,588.3,5.9,有效
3665,210.2,205.6,3.0,有效
3666,598.0,623.4,-3.9,有效
3667,621.6,594.4,7.4,有效
3668,574.2,621.9,-5.8,有效
3669,169.0,189.9,-6.3,有效
3670,86.1,94.0,-3.4,有效
3671,202.4,250.3,-6.8,有效
3672,638.4,604.8,4.4,有效
3673,327.0,349.9,-7.4,有效
3674,552.0,572.5,-1.9,有效
3675,723.8,739.1,-9.3,有效
3676,834.3,833.2,5.0,有效
3677,117.3,163.6,5.0,有效
3678,132.0,122.2,8.7,有效
3679,810.0,849.4,-2.4,有效
3680,163.9,201.1,-4.2,有效
3681,806.4,826.7,10.0,有效
3682,733.6,708.7,0.4,有效
3683,519.6,527.1,-1.3,有效
3684,214.6,212.9,9.2,有效
3685,603.1,649.9,-4.8,有效
3686,708.4,748.4,2.4,有效
3687,434.9,406.4,-5.9,有效
3688,902.0,910.9,5.3,有效
3689,353.3,352.1,-7.9,有效
3690,474.5,523.6,5.5,有效
3691,492.4,453.1,-3.7,有效
3692,303.6,279.5,-6.8,有效
3693,236.9,241.9,5.5,有效
3694,285.6,297.9,-7.4,有效
3695,645.5,678.3,4.5,有效
3696,308.3,296.8,-6.6,有效
3697,490.5,534.3,9.0,有效
3698,462.6,492.1,-7.8,有效
3699,85.4,110.9,-5.8,有效
3700,625.4,669.0,5.8,有效
3701,425.7,458.8,-8.7,有效
3702,743.5,749.7,7.1,有效
3703,569.4,532.3,-8.9,有效
3704,878.6,875.8,6.6,有效
3705,639.4,674.9,9.1,有效
3706,740.6,693.1,1.2,有效
3707,227.5,261.6,6.3,有效
3708,413.8,391.8,-8.9,有效
3709,450.9,489.4,-6.8,有效
3710,405.5,384.5,0.8,有效
3711,465.7,491.8,-1.6,有效
3712,678.6,657.7,-8.9,有效
3713,692.0,730.6,-8.5,有效
3714,329.3,347.9,-6.4,有效
3715,585.0,621.7,-1.9,有效
3716,434.2,411.9,6.5,有效
3717,282.2,330.5,3.1,有效
3718,431.1,460.4,2.8,有效
3719,323.2,358.2,1.4,有效
3720,440.3,396.6,2.1,有效
3721,719.9,725.0,-3.3,有效
3722,837.2,865.3,-4.7,有效
3723,615.7,654.8,6.7,有效
3724,533.6,545.1,-2.9,有效
3725,560.7,540.1,-1.5,有效
3726,447.4,400.4,0.8,有效
3727,449.8,425.9,1.5,有效
3728,858.2,858.5,-6.3,有效
3729,471.5,460.9,-2.3,有效
3730,605.3,643.4,9.8,有效
3731,363.5,321.2,-2.0,有效
3732,308.5,333.1,3.5,有效
3733,427.2,473.9,4.1,有效
3734,425.3,442.2,-9.6,有效
3735,294.2,286.5,-5.9,有效
3736,587.8,590.8,-7.0,有效
3737,681.0,678.0,1.3,有效
3738,511.2,505.0,2.1,有效
3739,308.5,313.2,-5.2,有效
3740,580.5,621.4,-2.5,有效
3741,213.9,201.2,-9.7,有效
3742,468.5,457.8,1.5,有效
3743,523.7,517.6,3.3,有效
3744,765.3,736.2,5.9,有效
3745,344.7,390.8,-2.7,有效
3746,341.8,303.3,-9.2,有效
3747,641.8,603.5,7.1,有效
3748,891.6,861.3,-4.4,有效
3749,560.8,556.9,4.6,有效
3750,652.4,641.2,6.9,有效
3751,207.2,201.8,-5.3,有效
3752,554.3,516.6,-3.8,有效
3753,555.1,512.7,-9.4,有效
3754,422.8,458.9,-4.6,有效
3755,253.0,209.0,-5.7,有效
3756,642.6,607.1,-9.3,有效
3757,968.7,955.5,7.0,有效
3758,485.8,444.7,4.2,有效
3759,974.5,980.7,-8.6,有效
3760,617.7,583.7,2.8,有效
3761,868.2,905.1,2.6,有效
3762,417.6,439.2,1.6,有效
3763,857.9,880.9,7.4,有效
3764,276.9,288.4,5.7,有效
3765,488.2,463.6,8.4,有效
3766,775.1,732.2,-1.5,有效
3767,446.6,413.8,-3.0,有效
3768,828.0,858.0,3.7,有效
3769,769.3,721.2,-0.4,有效
3770,216.7,254.7,-6.2,有效
3771,503.9,510.6,-2.1,有效
3772,783.2,796.6,1.3,有效
3773,482.3,514.6,-8.0,有效
3774,436.6,435.3,-7.8,有效
3775,254.4,283.1,-5.4,有效
3776,705.6,751.7,-8.9,有效
3777,510.9,485.2,-8.9,有效
3778,404.8,374.9,-5.7,有效
3779,332.3,318.9,-5.8,有效
3780,834.7,877.6,-8.2,有效
3781,187.4,198.4,4.8,有效
3782,365.1,351.4,-2.7,有效
3783,713.7,704.8,3.7,有效
3784,574.6,600.2,-7.2,有效
3785,374.1,380.3,1.9,有效
3786,443.5,474.3,2.9,有效
3787,585.6,547.6,-6.4,有效
3788,545.6,538.6,-9.5,有效
3789,629.3,665.0,6.3,有效
3790,584.8,595.1,-8.0,有效
3791,441.0,449.7,-0.6,有效
3792,524.3,522.8,0.4,有效
3793,553.8,542.9,0.5,有效
3794,121.5,112.6,6.6,有效
3795,546.6,525.0,7.2,有效
3796,634.7,611.6,8.4,有效
3797,776.6,741.7,1.1,有效
3798,911.2,907.1,0.7,有效
3799,259.0,260.3,-6.5,有效
3800,369.0,339.5,-1.4,有效
3801,573.7,570.5,3.9,有效
3802,701.6,724.8,-9.1,有效
3803,549.9,596.5,-7.5,有效
3804,323.1,319.9,-7.3,有效
3805,533.0,497.4,-0.6,有效
3806,680.2,694.9,-5.1,有效
3807,566.0,552.3,7.7,有效
3808,987.1,954.2,0.0,有效
3809,556.3,556.5,-7.6,有效
3810,619.3,614.3,9.6,有效
3811,700.3,654.2,0.8,有效
3812,595.6,639.4,-0.6,有效
3813,284.2,283.8,1.4,有效
3814,732.5,738.7,-0.1,有效
3815,366.6,366.9,-3.2,有效
3816,631.8,614.5,-9.9,有效
3817,598.3,590.7,-4.9,有效
3818,639.7,686.3,2.6,有效
3819,394.9,374.3,-3.6,有效
3820,496.7,535.2,5.4,有效
3821,286.7,272.2,-4.6,有效
3822,625.6,648.8,4.1,有效
3823,391.3,398.0,6.6,有效
3824,687.7,686.9,-7.9,有效
3825,617.6,600.1,-4.8,有效
3826,386.5,368.5,-9.0,有效
3827,832.3,845.4,5.4,有效
3828,416.7,437.3,-4.7,有效
3829,216.8,202.2,2.4,有效
3830,191.9,224.4,4.5,有效
3831,138.5,129.3,-8.0,有效
3832,214.8,239.1,5.1,有效
3833,589.7,554.2,-7.5,有效
3834,519.9,517.8,-0.3,有效
3835,863.7,842.5,-2.9,有效
3836,338.7,360.7,0.8,有效
3837,124.1,168.4,-1.5,有效
3838,40.2,0.0,6.2,有效
3839,485.4,456.4,7.4,有效
3840,943.4,964.8,-2.0,有效
3841,442.1,440.8,-2.6,有效
3842,667.9,707.5,-7.5,有效
3843,530.7,561.9,-0.7,有效
3844,560.6,609.0,-8.5,有效
3845,645.5,675.3,2.1,有效
3846,582.8,539.1,6.6,有效
3847,761.2,755.4,5.8,有效
3848,672.7,717.3,7.8,有效
3849,647.9,652.0,-1.9,有效
3850,357.1,327.8,4.2,有效
3851,757.1,803.4,6.5,有效
3852,692.7,726.4,6.3,有效
3853,784.5,742.7,9.8,有效
3854,419.8,392.4,-2.6,有效
3855,460.5,451.5,-8.5,有效
3856,443.4,463.1,-9.3,有效
3857,288.2,307.2,4.3,有效
3858,281.9,249.2,-6.8,有效
3859,346.1,393.1,-1.5,有效
3860,573.3,527.0,8.5,有效
3861,267.1,275.4,6.8,有效
3862,480.6,484.9,2.9,有效
3863,339.5,330.1,6.2,有效
3864,572.6,612.7,8.9,有效
3865,503.0,535.5,-7.8,有效
3866,623.4,629.7,-4.9,有效
3867,571.0,574.5,-3.7,有效
3868,607.6,567.5,0.7,有效
3869,807.0,798.1,-4.5,有效
3870,806.5,834.5,-8.0,有效
3871,409.1,376.3,9.6,有效
3872,349.3,346.1,5.7,有效
3873,700.2,743.4,8.5,有效
3874,649.6,641.9,6.9,有效
3875,665.3,714.0,4.4,有效
3876,622.0,659.2,9.5,有效
3877,315.4,314.6,-2.5,有效
3878,565.9,587.0,8.1,有效
3879,615.8,623.7,4.2,有效
3880,702.2,723.0,3.4,有效
3881,457.7,445.9,-0.8,有效
3882,744.8,760.0,-5.4,有效
3883,631.7,590.6,0.0,有效
3884,570.1,575.7,-8.5,有效
3885,365.5,317.1,-6.2,有效
3886,380.6,362.2,6.3,有效
3887,416.5,461.4,3.2,有效
3888,305.8,264.4,0.7,有效
3889,743.8,792.9,-9.9,有效
3890,495.3,514.2,1.7,有效
3891,215.6,215.0,0.2,有效
3892,452.7,498.2,-7.5,有效
3893,391.3,395.2,0.7,有效
3894,662.5,671.1,-9.1,有效
3895,552.4,563.8,0.6,有效
3896,447.4,482.7,-0.4,有效
3897,269.0,304.4,-3.5,有效
3898,653.1,680.3,0.2,有效
3899,540.1,511.6,4.6,有效
3900,765.5,733.6,2.2,有效
3901,466.6,489.2,1.3,有效
3902,915.8,946.4,-6.5,有效
3903,599.7,629.5,1.3,有效
3904,621.8,575.4,-5.5,有效
3905,495.2,500.0,-7.7,有效
3906,496.4,507.9,5.3,有效
3907,283.7,304.9,2.7,有效
3908,619.7,642.5,8.2,有效
3909,700.1,733.4,-2.7,有效
3910,472.0,491.2,-1.6,有效
3911,459.4,473.2,-6.9,有效
3912,341.9,330.4,-5.4,有效
3913,636.0,610.7,5.0,有效
3914,584.3,576.1,-6.7,有效
3915,505.6,513.2,8.2,有效
3916,69.3,40.8,6.6,有效
3917,566.2,552.5,6.7,有效
3918,765.0,720.7,9.3,有效
3919,489.2,526.3,-4.3,有效
3920,561.9,546.0,-7.3,有效
3921,639.9,688.0,9.0,有效
3922,123.0,129.9,-5.0,有效
3923,184.9,177.5,-6.1,有效
3924,309.7,271.6,-4.7,有效
3925,580.3,599.7,-4.2,有效
3926,688.7,674.4,8.2,有效
3927,701.5,703.3,-5.2,有效
3928,606.3,591.4,-2.9,有效
3929,24.1,58.3,0.4,有效
3930,303.5,300.5,1.7,有效
3931,372.3,342.3,5.5,有效
3932,607.4,575.5,2.6,有效
3933,669.4,640.1,-2.7,有效
3934,547.4,559.0,8.3,有效
3935,709.9,731.6,1.2,有效
3936,361.4,364.1,2.4,有效
3937,493.2,458.4,-8.7,有效
3938,320.7,270.9,2.6,有效
3939,570.4,534.6,4.3,有效
3940,549.1,547.3,9.8,有效
3941,578.7,579.0,-6.1,有效
3942,295.3,268.2,-6.5,有效
3943,740.5,737.1,8.3,有效
3944,679.4,669.4,2.0,有效
3945,384.5,359.1,-2.9,有效
3946,525.8,522.2,2.7,有效
3947,627.9,660.7,6.6,有效
3948,322.0,317.3,0.0,有效
3949,571.4,617.1,-0.8,有效
3950,396.5,389.6,-1.8,有效
3951,437.4,459.0,8.5,有效
3952,414.0,401.4,-3.7,有效
3953,363.6,359.1,-8.6,有效
3954,335.1,370.2,7.2,有效
3955,597.4,632.0,9.9,有效
3956,200.1,186.3,-3.2,有效
3957,849.5,879.3,9.8,有效
3958,131.2,98.2,9.1,有效
3959,336.7,319.0,-5.7,有效
3960,351.8,312.2,-2.7,有效
3961,839.3,825.0,-4.9,有效
3962,586.6,567.5,-1.5,有效
3963,371.9,377.1,-5.7,有效
3964,59.9,48.6,7.2,有效
3965,348.2,372.4,-6.0,有效
3966,672.6,697.9,-0.0,有效
3967,924.3,967.6,8.7,有效
3968,371.5,369.4,2.7,有效
3969,774.1,764.1,6.4,有效
3970,471.5,463.2,-8.2,有效
3971,226.8,217.6,9.4,有效
3972,499.0,473.3,-9.7,有效
3973,551.7,585.7,-8.8,有效
3974,476.3,438.3,5.6,有效
3975,838.9,869.8,3.4,有效
3976,475.1,478.1,-8.8,有效
3977,389.6,347.5,-0.8,有效
3978,627.7,677.2,2.9,有效
3979,544.3,537.6,-3.6,有效
3980,541.8,550.1,-7.8,有效
3981,728.5,695.4,-2.6,有效
3982,681.6,711.0,3.7,有效
3983,437.8,444.5,5.9,有效
3984,334.9,303.7,0.4,有效
3985,376.3,358.3,2.0,有效
3986,702.1,699.2,-5.4,有效
3987,330.8,330.0,-5.8,有效
3988,448.9,400.6,8.8,有效
3989,396.8,416.4,-7.6,有效
3990,842.2,878.8,-7.5,有效
3991,443.6,452.9,-5.4,有效
3992,738.6,721.2,-1.8,有效
3993,591.7,579.3,2.9,有效
3994,613.3,599.0,-8.6,有效
3995,699.2,733.3,0.9,有效
3996,702.8,749.5,5.4,有效
3997,463.5,419.7,-7.5,有效
3998,511.2,500.8,4.0,有效
3999,592.4,545.5,-4.0,有效
4000,80.9,83.6,6.6,有效
4001,554.6,578.5,-5.7,有效
4002,408.4,410.4,-8.0,有效
4003,546.3,576.1,4.5,有效
4004,135.8,155.5,-8.8,有效
4005,564.2,554.4,7.7,有效
4006,238.0,255.6,8.2,有效
4007,74.7,97.7,2.3,有效
4008,392.6,429.0,-2.5,有效
4009,455.4,493.5,-3.3,有效
4010,743.9,750.4,-6.2,有效
4011,277.7,282.1,-8.6,有效
4012,688.2,657.5,-7.6,有效
4013,677.3,679.0,-6.4,有效
4014,551.0,589.0,6.3,有效
4015,603.3,575.6,-8.3,有效
4016,775.0,732.1,-3.6,有效
4017,554.5,575.7,-3.6,有效
4018,369.7,418.4,-2.1,有效
4019,636.4,642.9,-4.3,有效
4020,322.8,292.2,-3.4,有效
4021,274.2,251.5,3.9,有效
4022,431.2,443.4,1.2,有效
4023,112.4,73.6,2.3,有效
4024,411.7,418.6,1.9,有效
4025,503.3,454.6,-4.7,有效
4026,449.3,441.2,-2.3,有效
4027,212.9,202.8,9.6,有效
4028,352.8,361.8,-7.0,有效
4029,394.3,369.9,2.8,有效
4030,834.5,874.7,-7.0,有效
4031,563.9,599.9,-2.7,有效
4032,501.7,477.2,2.9,有效
4033,488.0,479.1,6.2,有效
4034,738.3,709.5,1.3,有效
4035,396.0,364.6,3.0,有效
4036,522.3,529.3,-9.9,有效
4037,654.3,674.0,8.6,有效
4038,859.2,872.7,-3.1,有效
4039,320.8,333.0,9.0,有效
4040,396.2,384.3,7.3,有效
4041,652.6,696.2,1.9,有效
4042,579.4,584.3,-0.4,有效
4043,300.3,262.4,8.7,有效
4044,541.7,555.7,-3.4,有效
4045,671.0,716.1,2.6,有效
4046,559.0,604.1,9.8,有效
4047,689.5,653.8,5.6,有效
4048,633.6,652.5,-6.3,有效
4049,676.6,700.4,6.7,有效
4050,683.1,652.5,-4.8,有效
4051,710.8,692.9,-1.7,有效
4052,520.1,510.0,9.2,有效
4053,547.8,549.3,-3.6,有效
4054,547.7,580.7,-4.6,有效
4055,123.4,107.5,3.9,有效
4056,188.4,173.6,-4.6,有效
